time_s,target,O01,O02,O03,O04,O05,O06,O07,O08,O09,O10,O11,O12,O13,O14,O15,O16,O17,O18,O19,O20,O21,O22,O23,O24,O25,O26,O27,O28
10,26.15899177147373,31.033600339271445,20.145274565345797,11.04752908073694,30.527752086376005,12.536341776627012,9.33879032552359,21.186200400050723,21.82824191848831,16.656575127286025,10.99914627542165,27.248829891537405,18.13652230759541,11.647657500944696,18.58203433105293,23.402353459099928,14.695180272957135,19.04977236648372,1.139314518634082,12.475446847335139,17.199310710977073,4.924876091884862,9.987166956312485,19.32146309584676,17.145582889322462,1.5003811027116405,0.0,0.6204529076231676,23.19656864734816
11,29.866618068583662,34.35702256430027,23.362870528971513,16.589125503294976,34.5860772921545,17.38883445826203,10.070099139462798,27.3776136806621,28.71023315128339,21.805310155884715,13.926636806084383,30.079461338592083,22.845059237543538,17.07347088056725,20.736548999731703,29.65386576185579,15.260406074382512,17.162135728957693,4.88211841373481,19.127104135151086,13.937393288149782,6.729470129089586,6.883800575634139,32.962350247912724,21.963621830273087,10.125679829025188,1.303929993671658,0.41652538764959246,21.09755162486668
12,32.739857208550525,35.780177472464985,28.469327355850645,20.596173714110652,37.028229466057525,23.157912494288546,12.507027583862232,31.385811819171316,33.65379864111002,27.776431450460404,16.31639863602549,34.3225724001723,29.769345462284424,23.124764094556948,20.73353998172092,32.16407282629391,16.298344264668874,13.23409896053424,8.45955714552715,23.69498236460085,11.541726875413069,13.36498082563686,4.116619996060254,40.991357130217196,20.385194675378152,18.159805571762952,2.004469263005973,4.6904081888230955,12.692358028799742
13,34.57011208812959,37.187731816612484,32.818291186082774,23.260945511102744,39.67398548666683,28.011473382932383,17.05357278848333,33.28421693361589,36.34262434188112,33.62213339520728,20.723732092881733,36.78002348964655,36.73631063437828,27.51741393697727,22.139364044137544,32.16136031710204,17.21741280690459,13.484021497172076,8.324183021315674,25.98216531273703,11.387460216546895,20.5479246291715,3.795601538677439,38.850936953566986,15.193673841030394,25.05987274552406,1.3965477944684572,11.067366855925254,7.53054445979967
14,35.438648359900725,38.89854706929391,34.994535344082365,26.958776930152517,42.091456199548986,29.628218038799986,20.839845061004326,37.71991854738136,37.80287696158423,36.259763733943274,26.554102190305684,38.46911513376741,38.844710581480484,29.840428586397415,25.655734151504856,34.280802031169046,19.474373484182642,20.31563712831989,7.008226258834199,25.616146505041797,14.440668389640773,27.890443932440157,8.692569442975476,33.45921298540699,17.703951600146862,32.28418623544323,5.915502161756157,16.46948742174725,10.629651471717171
15,35.67723405045134,40.09034314317061,35.79435465004886,30.89478305496464,44.338249025828134,28.193693331694778,22.668256758144253,43.84265556828257,39.07412084982615,35.23408789335926,29.090362749398587,39.94894765723764,36.25858281622804,30.723036845281314,28.596593157640196,38.03633078482929,20.93965525666754,29.62568354006637,9.742842533766648,22.998358825978706,19.520203722995596,35.46614468632606,17.379721184551677,34.320548761271354,29.116742319811813,38.68140489515352,15.680909500380585,19.490952422386254,18.750229615723228
16,35.73983974896152,40.50999796183645,38.361021553729216,32.83773950532622,46.62048151962165,26.204459098120175,24.130861316318843,47.39211223843469,40.044721491488204,35.76385660160283,27.80800617485376,41.26293867066475,33.84489505066871,31.677436459815553,29.094948132699788,40.454280572917824,26.801561364775903,35.563123537531084,16.367189212724075,18.570572351329165,26.10569330891682,38.92941193168218,26.015141876578383,38.50887437792673,37.59766176270779,44.03724370501702,23.414342885564608,21.347781591906646,24.55734253044091
17,36.02884685297034,39.95369506898369,43.04752123064215,31.579283500616242,47.73091151796762,27.456267912828984,27.27776416738232,47.921308336854,41.36684798787324,38.73377439874744,27.307325283402598,44.132109211849,35.32529650594463,34.0655499198074,28.058698729038262,40.495354009598486,41.792962077300956,35.18921309549404,26.03441563038058,17.248319532422755,34.118823947211574,38.0991007449958,30.881754183105215,39.64045695699214,39.68697353788276,49.44542229444217,23.95970975990482,23.23809114819551,25.2220342776597
18,36.75208909931899,37.73138620824329,46.2011004846292,29.877402088047152,47.1749226993767,31.11590175813983,30.366418629350157,46.21639299298762,43.01974957287697,39.45537980328034,28.70888821209863,47.68403963693888,38.052004621033134,35.596288672772914,28.17493039274917,39.0875546723233,57.4677704431585,35.371288228955876,36.136439286713454,19.17348739489845,38.64274163118806,39.169891025642364,30.34651730330836,39.34869762445108,39.90393611408471,50.485481910680434,22.26416385792117,23.630279269049026,26.808546348059263
19,37.85169515534799,34.92682946284125,46.06473886428107,30.619675391212194,46.84934770938621,32.175508509496254,30.053827519375382,44.36931854664479,43.661799542340106,39.06650265766373,30.12148766032425,50.18518254421953,38.003713551573206,33.05881679867006,30.561913162873168,37.999527501487016,62.199756911480236,37.971762198096236,41.61487415369578,21.32958671539886,34.78489343173226,44.40888238614234,27.096121389306017,39.27312867680843,37.66834987301844,41.693454092804124,25.031591083055595,24.49612052583107,35.964330421097564
20,39.026254041854344,34.29028668990405,44.46093140636996,33.48081489200913,46.771550838427146,30.81434966601535,27.461761186579096,44.88188818110702,43.1744142726962,40.76616863199127,32.12884361771489,51.10074626557597,37.80092509495171,28.52410844025062,33.06437310311266,37.77141731921539,55.528217016629796,39.00065056443316,36.14158319674578,25.802631080972983,26.21092925327737,51.204815619492884,26.559418097906452,36.15419279003608,33.25335174931108,31.17177566123282,28.377033145880077,28.808205937669054,45.633206114054865
21,39.829257050765506,36.728112347006615,44.65640770489536,36.58676674456372,46.202400021483186,32.18608019025026,27.14233844514931,47.02593967951985,44.043458325354656,42.77831007134529,34.92020591026731,50.065349867069045,41.34040872955196,26.98441330869236,34.7154995528534,37.70056580484315,44.65977722369765,42.27558395834713,22.814544974420286,31.081859267679633,25.58875215443615,59.03600959334959,30.759877012915364,30.726880094003775,32.810459965027206,27.162116598683845,28.38569978745057,34.57661041773848,44.0735741230756
22,39.824146192182816,41.17038315159406,46.42454379301722,37.67669907446574,45.984074377706825,34.562231593161385,30.39481689469462,47.140688323152084,47.06108849920785,42.433195430683,36.56251549130532,47.99427096377667,45.50259267942817,27.473774938232964,36.54166708112895,38.00541570609981,37.581565474586945,47.147940321797584,14.35336183758777,33.30729886135073,38.208144954077895,62.11669230667954,36.84730666944219,28.75589945027641,36.848830386251585,27.063002926137464,29.4273442920795,39.6259378320227,34.46106874868946
23,38.72831575901708,43.54530178374279,48.63397912712306,37.06075818130833,45.5686766058011,34.25777809684132,33.76141551278474,45.24703704285181,47.58274295595398,39.930428995074045,37.32972524716612,47.33871597730792,44.748558616018,28.590014544494203,37.54280771926867,39.1925070527799,37.51091589131096,47.14475007239827,17.04236742475016,32.286414877139116,50.776414711337125,55.547872142702786,42.92101441936252,32.27375590942816,38.2005325826303,27.84562778389516,33.87536200683305,43.48032531053168,29.883687784733695
24,36.48814592570418,41.730688300202814,52.18982546299115,34.959191073118006,44.554885739890665,33.66094098104763,34.564919095762065,45.18630038460895,43.56626222521878,37.324338421192344,36.57431669234157,46.20569491047179,38.16786405184095,32.126489933635014,36.56879017321009,38.65556532940132,39.46131425922988,46.56493440989114,27.608802209804225,30.784109721475343,50.1095277153578,42.67941441736574,44.38645801039546,36.609180520832496,35.651804173509674,29.000704303101557,41.235463845404816,39.58566785199224,32.6519557974075
25,33.24301881808423,38.12918948095242,53.807765460535606,31.180825160679444,43.62380270125038,34.29906412436884,34.2802232180737,46.08089734609693,40.313181227242055,35.71449013345732,32.7619449100188,41.85507182365096,30.843633153730313,34.2087180211422,34.797084930438615,35.811613678232526,41.19965801762419,49.72155258424573,38.3844708567395,28.591411219487714,42.891985848976894,34.09036880474813,39.348060627371765,39.03569527759999,35.28280391892808,29.611367580751647,46.42813403297778,27.21231135868849,37.2419268302147
26,29.21337798346706,32.89468630414531,50.04354131800412,27.980380342913563,41.59028592047598,34.89474539207494,34.725616379074594,44.97014067839842,40.31787711295397,34.69409002321463,27.655390170932996,39.12333381872796,26.962657888349526,31.40665846749275,33.22049240373251,33.36656520224945,43.4408802363931,52.25123403234679,42.17956251876414,25.0800127489533,39.479091334784705,39.460440004457524,35.29552476336944,39.31949148429263,37.75552810921488,30.329520639240783,43.87433377863802,20.83765010715307,42.39282203278155
27,24.610495973864264,26.615945618732674,43.05514708344535,25.333545392030935,37.27674831145589,33.947250962018,33.199164358007565,43.3733291932372,40.08716635497248,32.26071841365422,23.199890207227043,40.310453909332765,24.60323504738672,26.453603545895866,32.138638942535565,33.291618025467066,43.75878592806646,49.068210502139976,39.68670729531835,23.762256043184568,37.84560192250506,49.46407752181868,36.64099201279571,37.99461331593518,38.85866546632403,31.653756961213617,38.878721497175476,25.17762736446108,46.9185916709573
28,19.63454850655908,21.909467282441554,36.58258091874792,21.57365514806492,31.586214820664523,30.245669715670985,27.21544222239301,42.09134180388536,38.15940614687638,27.59795256917343,19.78159016201451,39.88585254829111,19.85328141136885,21.99798573298942,29.76638968580213,34.769244473430234,39.212443951220095,42.26836213452975,34.77159625529461,24.296773995334192,36.795858278125266,49.53396868037809,38.16534104626255,36.17510307274215,37.0134713212981,36.305713655072665,37.758108978166874,27.516929988826867,46.732744159752
29,14.547760430522711,16.75989558625396,30.960810826299017,18.68839362716028,24.406945756840265,23.66996844480981,21.105456260167678,38.090949756872064,34.67539711361146,21.429154610312295,17.639556119258245,34.28175163305917,13.851959394792662,18.26604080100282,25.887837724275517,32.79647387297079,31.620662741017913,37.739956629784714,31.426661772723612,22.436963340219016,37.529916188784625,40.71208318969316,36.52068126536406,32.08836050952,34.77660745744271,42.46580729515543,39.81344414302461,24.754694612970685,44.63672551224798
30,9.723759466961793,11.378415373135363,25.70857293003042,16.65590025052129,16.864800857318922,15.115390342897294,18.680834240896246,30.748903022167305,29.7776269632232,15.176668826297597,16.260320245404472,24.772222336643985,11.539612937161262,14.224014461472082,21.363397273033485,24.326896289763518,26.20514295293657,35.81990775249977,31.172291724022106,19.7121286757735,35.883222523148895,31.474339050774635,35.207932812514485,24.00732533288918,31.381044602387618,40.47865355760787,38.88655352036315,23.876870838834996,42.10252125731899
31,5.593663722959532,11.065918841498029,22.4898229576537,11.647220973449322,10.978115895470937,7.210785707416367,15.37211934696587,22.44831662786295,25.52084998396773,11.071994956248055,13.006754213502614,14.526212039836556,10.953611146084087,9.569461408997391,14.749199284725723,14.489187996062006,22.636673729155625,33.088828567175085,29.73659122560406,19.388999389821883,32.626574093552726,26.57703038419754,34.81373017972831,16.576786766524883,22.858146221504008,28.39246968163076,32.52755878462749,27.053322170784995,35.07671378669586
32,2.5129185963887006,14.345980069704526,20.48771845730315,4.460175202449374,6.859122199046026,1.6337276591163477,8.373122386599082,15.071163358142766,23.03434737587355,9.249457600787212,7.809003303220305,7.296795099187353,7.223892645974528,5.472268179816103,8.082661627026006,8.055542531126347,19.261015869965412,29.810698951348858,23.694745137103613,16.894300248182727,30.478422169211722,26.547908532163376,29.972680950601507,11.695936865645004,11.538809670995281,15.79818881183024,24.423300518500582,30.268537854056916,23.930717380314192
33,0.6529229918817315,15.495423218178178,16.544094744182775,0.13506200108219835,4.333671781474879,0.0,2.147624101083637,10.456555056114455,19.739086301396267,6.344552364295428,3.044706881896062,3.863921181218664,0.4825325798777067,3.1607308858093006,5.466591856302019,2.781134586243974,14.760532910100498,25.69486907776533,17.85610776273583,7.217422178965368,25.120956064464654,29.45063278880931,19.904235324209047,4.770739603140904,3.7113723485918895,7.070782565991929,17.707622962819705,29.59173800195145,12.284099879967101
34,0.0,14.199847998293226,12.037407498944969,0.7897881023440254,2.1850292806854488,0.0,0.0,7.967136050745303,13.107438590113894,1.8965168008993603,0.0,1.834613666450715,0.0,2.728156050848685,5.289968940927267,0.0,9.39595840776934,16.71614835768122,13.670277847441435,0.0,14.13058456235401,33.66002076395934,11.781470029173299,0.0,3.386661524893836,2.2034868248367387,14.78328635161161,24.920372595192454,6.696691036020529
35,0.45324170513164447,12.84815076893533,10.539119476744112,3.359073710070528,0.31075853436729406,0.0,0.0,4.8348365967604305,6.120431932281807,0.0,0.0,0.0,0.0,1.9405233584916255,3.071047278319564,0.0,5.535792121019842,5.242758116803241,4.282267097164169,0.0,4.492432489127308,32.62052439983243,8.87881889725992,0.0,7.330889936645908,2.408333528006966,12.015038389271727,16.235334789054377,11.544300281784825
36,1.9328969403936862,12.066587590332208,11.448331421848525,3.2054965741984436,0.751320188307351,0.0,0.0,1.1469954244743001,2.9730460436838926,0.0,0.0,0.41761053284243344,0.0,0.0,0.0,0.0,1.9172708805809067,0.0,0.0,0.0,0.0,25.14107230627142,7.077583872655866,0.0,10.138036302605887,5.9896412535366235,4.258434864244164,6.85246779189324,18.77572702860748
37,4.4248373744167395,11.789914575843559,12.498678889303775,0.8675092163209239,4.412247611371645,0.0,0.0,0.0,2.527906121461945,0.0,0.0,5.181184972056164,1.5595211833401716,0.0,0.0,0.0,0.0,0.0,0.0,0.9649238537017095,0.0,17.570689074802218,3.8721117732545096,0.0,12.041170436513353,10.540296537572168,0.0,2.7368658935653185,17.467560231046818
38,7.953644591654613,12.357203860768923,13.03451854727317,0.0,8.325034909093166,0.0,0.0,0.0,2.5475064197269783,0.0,0.0,9.688987963398112,2.409201476640886,0.0,2.2191301512479993,0.5919557320842719,0.0,0.0,0.0,4.203356387819259,3.5060643888183494,11.296220730906276,0.0,0.0,14.002295563593366,12.859312185747461,0.1678606948385113,4.306741676463715,10.181765484564227
39,12.534600825694026,14.859834189210403,13.865414099024102,0.0,11.209752194442245,0.667295560770401,0.0,0.9769014245781191,5.31525787480797,0.0,0.0,12.605573478257526,4.57948703692677,0.0,7.433489649673866,5.114025962744444,0.0,0.0,0.0,5.617641676669595,12.062957922669323,5.293277426318037,0.0,0.0,11.069612529399633,7.867563174708522,0.5715823650447627,6.248993460902726,5.237669631501857
40,18.145261343915838,20.657005022317158,15.07757839350884,2.957545462045793,16.226031328096273,5.605484526059266,0.0,1.2875763569461753,11.487570979335953,0.0,0.0,15.971703231431189,10.17812717595771,0.0,12.985997247246628,13.230460590746961,0.3281145014186988,0.0,0.0,8.721000011949387,17.194494411289647,0.48466387015694234,0.0,5.227936499171318,0.7640831745806773,0.4568058002986932,1.7602352389360543,4.622799742092886,2.688715229358337
41,24.715441133580757,29.312646712820843,15.970816582070125,9.929501717000434,23.50783902732501,10.877373669456706,0.0,3.6400532467459756,17.107848693156143,4.522978145957435,0.0,19.620937314387746,20.058208637416467,0.0,16.292219269986475,21.608609715631594,4.408322380197635,3.8092842005769354,0.0,13.30950617632137,20.139588212693116,0.0,4.974012495429967,9.018417580588308,0.0,0.0,3.711778955119031,1.492495387776125,0.0
42,32.110305236654845,37.03070761182863,17.81582176078918,17.17155350970531,30.38058295598175,16.32163329031956,1.2246623049991547,9.58875045945556,21.31230195594679,15.468380937275999,3.1580450419536223,23.32372225342713,33.51771523873832,1.6117647260962262,19.524995125206893,28.83198800357673,10.44905400427223,9.761873371073325,0.0,18.34370655127056,23.35371894430161,0.0,6.841932306267706,14.056020783989759,0.0,3.698945604456439,0.40085065849070833,0.9125403438659192,2.513121551738052
43,40.090642960842246,40.8890117356897,23.163429104626424,23.783174014365322,39.223669300595546,22.841741136947643,7.872404071276785,17.50091400648137,26.656174125550407,23.598002265752903,9.367232921628524,29.737542135358897,44.699024198121364,11.356872364617741,24.415391450682563,35.86482545890547,20.20438800269664,13.294637464612851,2.843348155589457,22.548954642622018,23.671137904861467,0.0,4.199347516752357,22.239582902308992,0.9723909290765484,7.306741212475952,0.0,0.9996934412760172,17.707610691075843
44,48.2785543728653,43.07760466349214,31.355305154589935,30.574069534132597,51.95379127810648,30.22810173061808,19.934976343140946,26.69308958450496,33.468638938975104,27.219585196356235,13.386484263136104,39.94235187973854,48.9632605156231,18.333753928373064,29.327842778918278,42.24110979600741,31.373261806298537,19.073977771045197,11.817554374229129,22.801204158069105,19.729459385363054,0.0,5.598521840178742,27.049091634528867,12.421521976816638,8.176056572268722,0.0,0.0,36.05026842519847
45,56.17036680469885,48.460565987021525,40.834092845816535,37.463753981227995,63.206551435053946,36.86395777109958,32.19681859336191,39.07470021669371,39.645450492432914,31.107856415108085,18.826217523275503,50.78222144091083,49.7058304086447,22.417254529498216,33.356817540075696,45.890364334361706,37.67202767082317,31.142400353276447,19.458058500494925,19.531255430466093,18.156185449427554,10.135417990928463,13.59472635158783,25.92172869481968,28.57528829608523,14.080515582398242,0.0,0.0,43.35311507761713
46,63.21519214577836,56.84324541004737,51.08887962253759,44.09809059355731,69.83996222167649,42.025931169625636,40.15771707835403,51.68973265906814,43.303360788733045,40.82131521542273,27.288514024119245,59.15861487181574,53.64086252348706,28.039216399290574,37.9267986014066,50.59715664195963,40.59697247608691,44.46660339764978,25.799951796380135,21.58426773860594,22.57405384479096,18.98070257978865,18.518032354501706,28.493419887022533,45.65666201969642,29.459932613954194,3.400187277664284,5.093474351564996,39.44485127207189
47,68.92973680434741,63.20819941922292,60.55254947659906,50.79118163654043,73.61753227253848,48.19205787590238,45.388498339631596,58.73915851666177,47.26642173205997,55.32704478732228,35.33031007477695,64.78728766187498,63.780918606492264,36.94280992010944,46.169066158582154,58.62031170259927,44.48041907334752,51.9995980959037,31.835701300377185,33.68182815688148,30.733251783838426,29.440303643612303,19.847038297408957,42.50997533644762,58.194795928438204,49.09334950575108,15.454650818513294,18.015575572829462,36.071102318386764
48,73.01509803476807,66.00716525318985,67.76794047870547,57.92113679335644,77.97437868740509,56.668478358261495,50.990809630248904,61.80994333446154,55.521039115945975,67.31904313475482,42.1811319837159,70.15535687158095,74.8296485724138,47.83028831781124,55.968559463909884,66.62118905506607,50.013934897884724,53.62982030990797,36.07237695698561,49.279068984909586,39.559640262731904,40.73208753091642,26.832902945275166,57.62384948859839,65.89212907477338,65.38679660660763,22.909532688711188,31.1778112376688,41.2893773143911
49,75.41803880009233,67.398820077021,73.48848867498933,64.74816097732355,83.99314675161813,64.32745876890729,59.14291121345518,65.75302729111296,64.81521924246955,73.40045903749012,47.970356923117336,76.2788862337807,81.17449368057797,57.24464454345613,61.056741413479735,72.83706814313251,57.32763742340852,54.671672504945846,39.7109759386575,62.162569317267035,46.9780026187249,48.18830478123905,39.51214644514324,61.57499835407019,68.29960349906156,74.18489704840337,26.88652319422017,37.32896358606293,54.35094022418315
50,76.33046663602865,68.70915646409014,79.68520427400144,69.0464309127089,88.79976117462192,68.95557602474557,69.13359577899504,70.2814403924907,71.40527136387948,76.50973055474063,52.02692406833975,80.4178255111105,85.575468220429,63.423264736274476,60.97511076845434,76.49665454142257,64.80799146844944,60.95486453613003,43.774531808425046,70.55491585924192,53.02815204030202,54.42196538719271,50.35411601404843,54.99756726037061,64.63973237433018,76.7332824983399,30.59918163095584,38.05186718907739,68.62264006216634
51,76.11783887511021,70.72380449937214,85.34486208662756,69.42004073540033,91.0081763418043,69.70703581109345,76.7669649426646,75.40147855990534,76.4669949895752,78.75073727110697,56.87863693430475,81.85643675169302,90.00552543549763,68.66044867904279,60.94870196066815,77.51783636250255,72.0725630466984,74.07977885716181,47.49664178692031,72.98950270136558,59.3069176453654,63.70814007804835,56.25667853090643,51.00643862257601,62.38557500923871,77.0442021190807,38.206574638962316,42.72041546041335,78.7696862240482
52,75.2132566592287,74.54878791572811,86.96651783625165,68.06133483246396,90.9703313853386,67.9130537961145,78.92947474876806,81.87098710887756,80.7134492028662,80.80294551963962,63.8300224021873,82.47374701035515,91.14674842418117,72.47816122591286,62.22873415386552,77.7988086435116,78.99799753391316,87.27179118647265,50.004373596645365,68.47250288281231,63.41555584883322,73.97146356224442,57.24335234039614,56.51000156407464,63.776031225643194,74.87911935195481,52.42318489948977,52.667139857752446,82.72945995192231
53,74.00934005076432,77.97525705241443,85.07075130613663,69.09395750777227,89.60221936768157,67.33876470076468,76.68847505953593,86.50201283175045,83.84136972784985,81.31608444950683,70.48997869381782,82.97303868874329,88.0552594063441,72.1103505526938,62.768426975690105,78.59593377871039,83.0941572561282,90.68422553520843,49.58602744650142,60.39708642715371,65.33192530523996,81.22573734589338,54.03878329955452,65.55434214132217,64.36008410136941,69.59536521913816,67.98470723949245,60.44521633969973,82.04610293453067
54,72.78569429660942,77.2606884348298,82.72940202654738,72.67161311361919,88.32240004027096,68.5561636676541,72.83657398198767,86.25597109697337,85.39137178512857,79.45153198068941,73.42921053182698,81.85251454518985,84.27721816967411,69.32141000480422,62.91224408160423,79.20174495052649,86.80186665878466,85.85594407676214,48.929347355242044,55.12190181940343,67.54370605159596,83.68471844400716,51.92626399259318,72.48636713388308,67.53763316780191,67.68881733261964,76.3186593545008,61.62339911524354,80.00607052334739
55,71.6956072688558,72.34958177067567,81.6448989357988,74.33057181022394,88.12110906622338,69.43439876865047,68.47989496400645,82.8091644548316,83.42682180302873,78.46098549152399,70.66408958704463,78.81898349997685,81.67357976270384,67.3322413643813,61.62359799725323,78.15689857922408,93.63948015486484,81.10551184899138,53.592336340520816,55.06393337052981,68.7565846105615,79.56824631315925,56.274707804608255,73.89192750027237,72.57100007149775,70.76675210375782,74.47968904800501,59.89749455410099,78.29205518387634
56,70.81046475432785,68.37963669472165,82.2693319315159,71.9154408748432,90.28700854851218,69.48923168398335,63.664518629377696,78.25545278264589,77.70375856282843,79.22522548062383,64.18110160921972,77.87462109112336,79.91267101879032,66.73829146776598,57.07046036422595,74.17179388159921,95.58630647546181,79.57077778650984,64.677350546642,56.79784380900847,67.0208430165766,71.9251513262291,69.5137011321154,70.2106311568476,72.8874378748394,73.45947544642912,70.15596991229286,60.85239328397,77.61522621016255
57,70.17844288482615,69.13449668289856,83.24838750024591,68.37060995550442,95.075502650636,69.23344278789091,60.22842261793018,73.84440991230989,70.60300770943184,79.0159761569127,60.60199435566713,80.98342752058585,79.92663726992264,66.67645232103021,52.44856377651342,69.1562349145917,84.07626786506921,81.78881626673942,74.14096055756693,58.47393229854983,62.55548728788911,70.54183310999423,84.99332991221166,66.79259457555915,69.01751745450414,75.82772168170933,70.17106060117527,64.20587300941537,77.6974402314766
58,69.85680176835085,70.32764835068781,84.1522629854428,66.36311241942826,98.11278018236075,68.94681636108984,59.96209893471267,72.40023236770146,65.82106096304227,77.53890853751984,63.724620224289566,84.03034715870676,82.20693844578086,65.15652959142423,51.41418838339831,66.56205360553272,71.34894498872563,87.30054934194082,77.57364851676002,59.767237394898174,57.50705842396188,76.99143515485974,89.75478300727295,65.20449278304086,67.31426027247142,79.14435594847697,72.46610615099891,64.92670412182288,78.61793781912979
59,69.89311817700144,68.94670391193881,84.53741539198212,66.59686521712271,96.75687824385675,67.8120126812234,61.001363488120035,73.8368909020861,65.6640904396439,76.64692965571248,68.2613661892829,82.91561645047922,85.66231132123539,62.99971200808551,51.968352501047086,66.34515958309713,72.6104455229403,94.88276646176513,80.42063741170581,59.79818617559121,53.878495111658424,83.81956144787188,81.9698595596958,64.1543887293278,70.86670776840249,82.68662066240196,72.46447948078739,64.01685380546644,78.96637683509252
